brand,model_clean,car_link,description,price,price_eur,first_registration,accident_free,car_age_years,mileage_km,mileage_category,power_kw,power_hp,fuel_type,seller_name,seller_rating,seller_reviews_count,rag_text,specifications,spec_list
Mercedes-Benz,Mercedes-Benz CLA 200 Shooting Brake,https://suchen.mobile.de/fahrzeuge/details.html?id=442028837&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&rd=100&ref=srp&refId=692b2536-d65d-caf0-12e7-d05cb10a818e&s=Car&sb=rel&searchId=692b2536-d65d-caf0-12e7-d05cb10a818e&vc=Car,7G-DCT AMG Line+LED+NAVI,"18,999",18999,2017-09,False,8,92215,50k-100k,115.0,156.0,Petrol,Kamux Auto GmbH,4.3,161,"Mercedes-Benz | Mercedes-Benz CLA 200 Shooting Brake | First registration: 2017-09 | Accident-free: No | Mileage: 92,215 km | Fuel: Petrol | Power: 115.0 kW | Price: €18,999 | Seller: Kamux Auto GmbH (4.3⭐) | Description: 7G-DCT AMG Line+LED+NAVI","['FR 09/2017', '92,215 km', '115 kW (156 hp)', 'Petrol']","['FR 09/2017', '92,215 km', '115 kW (156 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz E 250,https://suchen.mobile.de/fahrzeuge/details.html?id=441680090&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,CDI BE/ RENTNER / Org. 41.000KM/ GARANTIE/,"21,990",21990,2011-01,True,14,41000,<50k,150.0,204.0,Diesel,Autohaus Avesta,4.5,84,"Mercedes-Benz | Mercedes-Benz E 250 | First registration: 2011-01 | Accident-free: Yes | Mileage: 41,000 km | Fuel: Diesel | Power: 150.0 kW | Price: €21,990 | Seller: Autohaus Avesta (4.5⭐) | Description: CDI BE/ RENTNER / Org. 41.000KM/ GARANTIE/","['Accident-free', 'FR 01/2011', '41,000 km', '150 kW (204 hp)', 'Diesel']","['Accident-free', 'FR 01/2011', '41,000 km', '150 kW (204 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz CLA 250,https://suchen.mobile.de/fahrzeuge/details.html?id=440141702&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,4 Matic Sport AMG Line*aus 1.Hand*,"22,990",22990,2017-12,False,7,110900,>100k,160.0,218.0,Petrol,Sahinbas Automobile,4.8,161,"Mercedes-Benz | Mercedes-Benz CLA 250 | First registration: 2017-12 | Accident-free: No | Mileage: 110,900 km | Fuel: Petrol | Power: 160.0 kW | Price: €22,990 | Seller: Sahinbas Automobile (4.8⭐) | Description: 4 Matic Sport AMG Line*aus 1.Hand*","['FR 12/2017', '110,900 km', '160 kW (218 hp)', 'Petrol']","['FR 12/2017', '110,900 km', '160 kW (218 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz CLA 220 Shooting Brake,https://suchen.mobile.de/fahrzeuge/details.html?id=441166489&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,"CLA 220 4M SB AMG., Pano-D, Kamera, Elektr.Heckk","23,590",23590,2018-12,True,6,107997,>100k,135.0,184.0,Petrol,STERNPARTNER SE & Co. KG,4.2,203,"Mercedes-Benz | Mercedes-Benz CLA 220 Shooting Brake | First registration: 2018-12 | Accident-free: Yes | Mileage: 107,997 km | Fuel: Petrol | Power: 135.0 kW | Price: €23,590 | Seller: STERNPARTNER SE & Co. KG (4.2⭐) | Description: CLA 220 4M SB AMG., Pano-D, Kamera, Elektr.Heckk","['Accident-free', 'FR 12/2018', '107,997 km', '135 kW (184 hp)', 'Petrol']","['Accident-free', 'FR 12/2018', '107,997 km', '135 kW (184 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz A 250,https://suchen.mobile.de/fahrzeuge/details.html?id=442455841&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,Not provided by seller.,"23,310",23310,2018-12,True,6,106833,>100k,165.0,224.0,Petrol,Autohero GmbH - Standort Hamburg,4.5,176,"Mercedes-Benz | Mercedes-Benz A 250 | First registration: 2018-12 | Accident-free: Yes | Mileage: 106,833 km | Fuel: Petrol | Power: 165.0 kW | Price: €23,310 | Seller: Autohero GmbH - Standort Hamburg (4.5⭐) | Description: Not provided by seller.","['Accident-free', 'FR 12/2018', '106,833 km', '165 kW (224 hp)', 'Petrol']","['Accident-free', 'FR 12/2018', '106,833 km', '165 kW (224 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz A 250,https://suchen.mobile.de/fahrzeuge/details.html?id=439163714&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,AMG Line/ Burmerster Sound System,"26,500",26500,2018-10,True,7,84500,50k-100k,165.0,224.0,Petrol,"22087 Hamburg, Private Seller",,,"Mercedes-Benz | Mercedes-Benz A 250 | First registration: 2018-10 | Accident-free: Yes | Mileage: 84,500 km | Fuel: Petrol | Power: 165.0 kW | Price: €26,500 | Seller: 22087 Hamburg, Private Seller | Description: AMG Line/ Burmerster Sound System","['Accident-free', 'FR 10/2018', '84,500 km', '165 kW (224 hp)', 'Petrol']","['Accident-free', 'FR 10/2018', '84,500 km', '165 kW (224 hp)', 'Petrol']"
Audi,Audi A3,https://suchen.mobile.de/fahrzeuge/details.html?id=442376862&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,Not provided by seller.,"20,490",20490,2022-06,False,3,57040,50k-100k,81.0,110.0,Petrol,Kamux Auto GmbH,3.6,149,"Audi | Audi A3 | First registration: 2022-06 | Accident-free: No | Mileage: 57,040 km | Fuel: Petrol | Power: 81.0 kW | Price: €20,490 | Seller: Kamux Auto GmbH (3.6⭐) | Description: Not provided by seller.","['FR 06/2022', '57,040 km', '81 kW (110 hp)', 'Petrol']","['FR 06/2022', '57,040 km', '81 kW (110 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz Sprinter,https://suchen.mobile.de/fahrzeuge/details.html?id=430751808&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,"317 Werkstattwg. L2H2 + AHK 3,5T","40,341",40341,2020-12,True,4,88625,50k-100k,125.0,170.0,Diesel,Auto-Bluhm GmbH,4.9,197,"Mercedes-Benz | Mercedes-Benz Sprinter | First registration: 2020-12 | Accident-free: Yes | Mileage: 88,625 km | Fuel: Diesel | Power: 125.0 kW | Price: €40,341 | Seller: Auto-Bluhm GmbH (4.9⭐) | Description: 317 Werkstattwg. L2H2 + AHK 3,5T","['Accident-free', 'FR 12/2020', '88,625 km', '125 kW (170 hp)', 'Diesel']","['Accident-free', 'FR 12/2020', '88,625 km', '125 kW (170 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz GLA 250,https://suchen.mobile.de/fahrzeuge/details.html?id=436198271&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,4Matic 7G-DCT Urban AHK Park-Pilot,"22,780",22780,2017-08,False,8,78400,50k-100k,155.0,211.0,Petrol,Emil Frey Hans Carstens GmbH,5,2,"Mercedes-Benz | Mercedes-Benz GLA 250 | First registration: 2017-08 | Accident-free: No | Mileage: 78,400 km | Fuel: Petrol | Power: 155.0 kW | Price: €22,780 | Seller: Emil Frey Hans Carstens GmbH (5⭐) | Description: 4Matic 7G-DCT Urban AHK Park-Pilot","['FR 08/2017', '78,400 km', '155 kW (211 hp)', 'Petrol']","['FR 08/2017', '78,400 km', '155 kW (211 hp)', 'Petrol']"
Volkswagen,Volkswagen Arteon,https://suchen.mobile.de/fahrzeuge/details.html?id=431242223&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,R-Line 4Motion*Discover Pro*Head-up*DYNAU,"28,900",28900,2018-04,True,7,82873,50k-100k,206.0,280.0,Petrol,CZ-Fahrzeugforum GbR,4.5,48,"Volkswagen | Volkswagen Arteon | First registration: 2018-04 | Accident-free: Yes | Mileage: 82,873 km | Fuel: Petrol | Power: 206.0 kW | Price: €28,900 | Seller: CZ-Fahrzeugforum GbR (4.5⭐) | Description: R-Line 4Motion*Discover Pro*Head-up*DYNAU","['Accident-free', 'FR 04/2018', '82,873 km', '206 kW (280 hp)', 'Petrol']","['Accident-free', 'FR 04/2018', '82,873 km', '206 kW (280 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz C 220,https://suchen.mobile.de/fahrzeuge/details.html?id=440572898&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,d Avantgar Lim. BlueTec/KLIMA/NAVI/SITZH,"21,900",21900,2018-08,False,7,93100,50k-100k,125.0,170.0,Diesel,Autohaus Nasir GmbH,4.8,39,"Mercedes-Benz | Mercedes-Benz C 220 | First registration: 2018-08 | Accident-free: No | Mileage: 93,100 km | Fuel: Diesel | Power: 125.0 kW | Price: €21,900 | Seller: Autohaus Nasir GmbH (4.8⭐) | Description: d Avantgar Lim. BlueTec/KLIMA/NAVI/SITZH","['FR 08/2018', '93,100 km', '125 kW (170 hp)', 'Diesel']","['FR 08/2018', '93,100 km', '125 kW (170 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz CLA 45 AMG,https://suchen.mobile.de/fahrzeuge/details.html?id=439130010&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,4Matic Driver's Package/PANO/Voll,"25,790",25790,2016-03,False,9,128496,>100k,280.0,381.0,Petrol,Top Cars,5,41,"Mercedes-Benz | Mercedes-Benz CLA 45 AMG | First registration: 2016-03 | Accident-free: No | Mileage: 128,496 km | Fuel: Petrol | Power: 280.0 kW | Price: €25,790 | Seller: Top Cars (5⭐) | Description: 4Matic Driver's Package/PANO/Voll","['FR 03/2016', '128,496 km', '280 kW (381 hp)', 'Petrol']","['FR 03/2016', '128,496 km', '280 kW (381 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz C 250,https://suchen.mobile.de/fahrzeuge/details.html?id=440141653&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,T AMG Line LED Kamera*aus 2.Hand*,"20,990",20990,2017-08,False,8,91500,50k-100k,155.0,211.0,Petrol,Sahinbas Automobile,4.8,161,"Mercedes-Benz | Mercedes-Benz C 250 | First registration: 2017-08 | Accident-free: No | Mileage: 91,500 km | Fuel: Petrol | Power: 155.0 kW | Price: €20,990 | Seller: Sahinbas Automobile (4.8⭐) | Description: T AMG Line LED Kamera*aus 2.Hand*","['FR 08/2017', '91,500 km', '155 kW (211 hp)', 'Petrol']","['FR 08/2017', '91,500 km', '155 kW (211 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz C 300,https://suchen.mobile.de/fahrzeuge/details.html?id=442561870&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,Not provided by seller.,"28,999",28999,2019-02,False,6,108000,>100k,190.0,258.0,Petrol,Milad Automobile,3.7,24,"Mercedes-Benz | Mercedes-Benz C 300 | First registration: 2019-02 | Accident-free: No | Mileage: 108,000 km | Fuel: Petrol | Power: 190.0 kW | Price: €28,999 | Seller: Milad Automobile (3.7⭐) | Description: Not provided by seller.","['Repaired accident damage', 'FR 02/2019', '108,000 km', '190 kW (258 hp)', 'Petrol']","['Repaired accident damage', 'FR 02/2019', '108,000 km', '190 kW (258 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz CLA 180 Shooting Brake,https://suchen.mobile.de/fahrzeuge/details.html?id=441325314&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,CLA 180 SB AMG PANO TEMPO SITZHEIZUNG NIGHT,"20,090",20090,2018-02,True,7,91980,50k-100k,90.0,122.0,Petrol,Nord-Ostsee Automobile SE & Co. KG - Autorisierter Mercedes-Benz Service,4.3,122,"Mercedes-Benz | Mercedes-Benz CLA 180 Shooting Brake | First registration: 2018-02 | Accident-free: Yes | Mileage: 91,980 km | Fuel: Petrol | Power: 90.0 kW | Price: €20,090 | Seller: Nord-Ostsee Automobile SE & Co. KG - Autorisierter Mercedes-Benz Service (4.3⭐) | Description: CLA 180 SB AMG PANO TEMPO SITZHEIZUNG NIGHT","['Accident-free', 'FR 02/2018', '91,980 km', '90 kW (122 hp)', 'Petrol']","['Accident-free', 'FR 02/2018', '91,980 km', '90 kW (122 hp)', 'Petrol']"
Volkswagen,Volkswagen Tiguan,https://suchen.mobile.de/fahrzeuge/details.html?id=440224600&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,Highline*LED*PANO*AHK*R-LINE*,"26,990",26990,2019-04,False,6,98000,50k-100k,140.0,190.0,Petrol,Mobile-HH.de,4.8,165,"Volkswagen | Volkswagen Tiguan | First registration: 2019-04 | Accident-free: No | Mileage: 98,000 km | Fuel: Petrol | Power: 140.0 kW | Price: €26,990 | Seller: Mobile-HH.de (4.8⭐) | Description: Highline*LED*PANO*AHK*R-LINE*","['FR 04/2019', '98,000 km', '140 kW (190 hp)', 'Petrol']","['FR 04/2019', '98,000 km', '140 kW (190 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz E 200,https://suchen.mobile.de/fahrzeuge/details.html?id=441413208&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,Cabrio Navi PDC Temp. Leder Aut. SHZ,"28,990",28990,2018-04,True,7,87000,50k-100k,135.0,184.0,Petrol,O. Dittberner GmbH,4.3,44,"Mercedes-Benz | Mercedes-Benz E 200 | First registration: 2018-04 | Accident-free: Yes | Mileage: 87,000 km | Fuel: Petrol | Power: 135.0 kW | Price: €28,990 | Seller: O. Dittberner GmbH (4.3⭐) | Description: Cabrio Navi PDC Temp. Leder Aut. SHZ","['Accident-free', 'FR 04/2018', '87,000 km', '135 kW (184 hp)', 'Petrol']","['Accident-free', 'FR 04/2018', '87,000 km', '135 kW (184 hp)', 'Petrol']"
Volkswagen,Volkswagen Golf,https://suchen.mobile.de/fahrzeuge/details.html?id=441463361&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,VII 2.0 TSI R BlueMotion 4Motion Aut.*NAVI*,"25,770",25770,2019-02,True,6,103848,>100k,221.0,300.0,Petrol,Autohero GmbH - Standort Hamburg,4.5,176,"Volkswagen | Volkswagen Golf | First registration: 2019-02 | Accident-free: Yes | Mileage: 103,848 km | Fuel: Petrol | Power: 221.0 kW | Price: €25,770 | Seller: Autohero GmbH - Standort Hamburg (4.5⭐) | Description: VII 2.0 TSI R BlueMotion 4Motion Aut.*NAVI*","['Accident-free', 'FR 02/2019', '103,848 km', '221 kW (300 hp)', 'Petrol']","['Accident-free', 'FR 02/2019', '103,848 km', '221 kW (300 hp)', 'Petrol']"
BMW,BMW M135,https://suchen.mobile.de/fahrzeuge/details.html?id=438344936&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,i Aut. Bi-Xenon Navi H/K PDC Sitzhzg Shadow,"22,990",22990,2015-02,False,10,104630,>100k,235.0,320.0,Petrol,May & Olde GmbH,4.5,118,"BMW | BMW M135 | First registration: 2015-02 | Accident-free: No | Mileage: 104,630 km | Fuel: Petrol | Power: 235.0 kW | Price: €22,990 | Seller: May & Olde GmbH (4.5⭐) | Description: i Aut. Bi-Xenon Navi H/K PDC Sitzhzg Shadow","['FR 02/2015', '104,630 km', '235 kW (320 hp)', 'Petrol']","['FR 02/2015', '104,630 km', '235 kW (320 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz Viano,https://suchen.mobile.de/fahrzeuge/details.html?id=440459202&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=11&rd=100&ref=srp&refId=220fc038-2d42-22b2-dbe7-552aeafdbe22&s=Car&sb=rel&searchId=220fc038-2d42-22b2-dbe7-552aeafdbe22&vc=Car,3.0 CDI Edition 125 lang/ VOLLAUSSTATTUNG/,"27,990",27990,2012-06,False,13,109000,>100k,165.0,224.0,Diesel,Autohaus Avesta,4.5,84,"Mercedes-Benz | Mercedes-Benz Viano | First registration: 2012-06 | Accident-free: No | Mileage: 109,000 km | Fuel: Diesel | Power: 165.0 kW | Price: €27,990 | Seller: Autohaus Avesta (4.5⭐) | Description: 3.0 CDI Edition 125 lang/ VOLLAUSSTATTUNG/","['FR 06/2012', '109,000 km', '165 kW (224 hp)', 'Diesel']","['FR 06/2012', '109,000 km', '165 kW (224 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz A 200,https://suchen.mobile.de/fahrzeuge/details.html?id=442322648&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=12&rd=100&ref=srp&refId=6fb3a0fe-3059-f9d0-8b2d-bf0728887dc9&s=Car&sb=rel&searchId=6fb3a0fe-3059-f9d0-8b2d-bf0728887dc9&vc=Car,A 200 Aut.*NAVI*VC*360*TEMPO*SHZ*,"21,490",21490,2018-10,True,7,94280,50k-100k,120.0,163.0,Petrol,Autohero GmbH - Standort Hamburg,4.5,176,"Mercedes-Benz | Mercedes-Benz A 200 | First registration: 2018-10 | Accident-free: Yes | Mileage: 94,280 km | Fuel: Petrol | Power: 120.0 kW | Price: €21,490 | Seller: Autohero GmbH - Standort Hamburg (4.5⭐) | Description: A 200 Aut.*NAVI*VC*360*TEMPO*SHZ*","['Accident-free', 'FR 10/2018', '94,280 km', '120 kW (163 hp)', 'Petrol']","['Accident-free', 'FR 10/2018', '94,280 km', '120 kW (163 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz C 180,https://suchen.mobile.de/fahrzeuge/details.html?id=440780966&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=12&rd=100&ref=srp&refId=6fb3a0fe-3059-f9d0-8b2d-bf0728887dc9&s=Car&sb=rel&searchId=6fb3a0fe-3059-f9d0-8b2d-bf0728887dc9&vc=Car,Not provided by seller.,"20,990",20990,2017-09,True,8,108451,>100k,115.0,156.0,Petrol,Klaus Wischnat Automobile GmbH,5,10,"Mercedes-Benz | Mercedes-Benz C 180 | First registration: 2017-09 | Accident-free: Yes | Mileage: 108,451 km | Fuel: Petrol | Power: 115.0 kW | Price: €20,990 | Seller: Klaus Wischnat Automobile GmbH (5⭐) | Description: Not provided by seller.","['Accident-free', 'FR 09/2017', '108,451 km', '115 kW (156 hp)', 'Petrol']","['Accident-free', 'FR 09/2017', '108,451 km', '115 kW (156 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz CLA 180 Shooting Brake,https://suchen.mobile.de/fahrzeuge/details.html?id=441449155&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=12&rd=100&ref=srp&refId=6fb3a0fe-3059-f9d0-8b2d-bf0728887dc9&s=Car&sb=rel&searchId=6fb3a0fe-3059-f9d0-8b2d-bf0728887dc9&vc=Car,Urban Aut. *NAVI*TEMPO*LE,"19,050",19050,2017-11,False,8,98169,50k-100k,90.0,122.0,Petrol,Autohero GmbH - Standort Hamburg,4.5,176,"Mercedes-Benz | Mercedes-Benz CLA 180 Shooting Brake | First registration: 2017-11 | Accident-free: No | Mileage: 98,169 km | Fuel: Petrol | Power: 90.0 kW | Price: €19,050 | Seller: Autohero GmbH - Standort Hamburg (4.5⭐) | Description: Urban Aut. *NAVI*TEMPO*LE","['FR 11/2017', '98,169 km', '90 kW (122 hp)', 'Petrol']","['FR 11/2017', '98,169 km', '90 kW (122 hp)', 'Petrol']"
Audi,Audi S3,https://suchen.mobile.de/fahrzeuge/details.html?id=442333103&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=12&rd=100&ref=srp&refId=6fb3a0fe-3059-f9d0-8b2d-bf0728887dc9&s=Car&sb=rel&searchId=6fb3a0fe-3059-f9d0-8b2d-bf0728887dc9&vc=Car,Not provided by seller.,"25,900",25900,2018-07,True,7,97000,50k-100k,228.0,310.0,Petrol,Wilhelmsen AutoMix GmbH,4.7,99,"Audi | Audi S3 | First registration: 2018-07 | Accident-free: Yes | Mileage: 97,000 km | Fuel: Petrol | Power: 228.0 kW | Price: €25,900 | Seller: Wilhelmsen AutoMix GmbH (4.7⭐) | Description: Not provided by seller.","['Accident-free', 'FR 07/2018', '97,000 km', '228 kW (310 hp)', 'Petrol']","['Accident-free', 'FR 07/2018', '97,000 km', '228 kW (310 hp)', 'Petrol']"
Volkswagen,Volkswagen Golf,https://suchen.mobile.de/fahrzeuge/details.html?id=440747951&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=12&rd=100&ref=srp&refId=6fb3a0fe-3059-f9d0-8b2d-bf0728887dc9&s=Car&sb=rel&searchId=6fb3a0fe-3059-f9d0-8b2d-bf0728887dc9&vc=Car,"GTI VII Performance 2,0 TSI DSG NAVI+R-FAHR","20,990",20990,2017-11,False,8,133848,>100k,180.0,245.0,Petrol,Autohaus Ihle GmbH,4.9,359,"Volkswagen | Volkswagen Golf | First registration: 2017-11 | Accident-free: No | Mileage: 133,848 km | Fuel: Petrol | Power: 180.0 kW | Price: €20,990 | Seller: Autohaus Ihle GmbH (4.9⭐) | Description: GTI VII Performance 2,0 TSI DSG NAVI+R-FAHR","['FR 11/2017', '133,848 km', '180 kW (245 hp)', 'Petrol']","['FR 11/2017', '133,848 km', '180 kW (245 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz B 180,https://suchen.mobile.de/fahrzeuge/details.html?id=440626229&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=12&rd=100&ref=srp&refId=6fb3a0fe-3059-f9d0-8b2d-bf0728887dc9&s=Car&sb=rel&searchId=6fb3a0fe-3059-f9d0-8b2d-bf0728887dc9&vc=Car,Urban Panorama AHK Navi Sitzheizung PDC,"13,275",13275,2015-07,True,10,91500,50k-100k,90.0,122.0,Petrol,Auto Zentrum Westküste,4.4,157,"Mercedes-Benz | Mercedes-Benz B 180 | First registration: 2015-07 | Accident-free: Yes | Mileage: 91,500 km | Fuel: Petrol | Power: 90.0 kW | Price: €13,275 | Seller: Auto Zentrum Westküste (4.4⭐) | Description: Urban Panorama AHK Navi Sitzheizung PDC","['Accident-free', 'FR 07/2015', '91,500 km', '90 kW (122 hp)', 'Petrol']","['Accident-free', 'FR 07/2015', '91,500 km', '90 kW (122 hp)', 'Petrol']"
